Runway,Slot_date,Slot_time,Possible_delay,Delay,FlightID,0
90,2018-04-20,14:11:52,29,65,1,7755
71,2019-05-26,11:26:05,17,23,1,7756
17,2020-07-15,10:06:30,41,17,1,7757
40,2021-04-23,00:28:17,32,34,1,7758
60,2016-12-23,19:25:19,46,100,1,7759
69,2021-02-03,04:25:34,58,74,1,7760
83,2017-03-09,19:08:10,46,64,1,7761
61,2018-07-21,22:34:11,21,22,1,7762
28,2019-06-20,13:45:28,14,67,1,7763
33,2016-10-04,12:34:22,57,85,1,7764
8,2016-06-19,06:53:44,11,96,1,7765
48,2020-07-16,07:57:28,59,46,1,7766
58,2021-02-21,02:44:22,20,62,1,7767
37,2019-05-03,11:21:02,21,37,1,7768
90,2018-06-22,16:33:31,41,72,1,7769
50,2016-05-05,11:58:11,21,19,1,7770
30,2019-01-21,19:27:47,48,84,1,7771
83,2019-11-28,13:49:30,30,17,1,7772
45,2019-03-17,12:51:27,43,96,1,7773
32,2018-11-15,21:57:42,46,88,1,7774
96,2020-01-10,06:35:51,21,15,1,7775
58,2020-10-12,11:26:12,29,47,1,7776
22,2018-05-21,07:40:53,58,76,1,7777
89,2016-08-11,15:48:06,34,52,1,7778
20,2020-09-11,02:14:51,57,90,1,7779
53,2021-03-01,07:11:17,24,23,1,7780
59,2016-11-07,04:10:34,35,24,1,7781
96,2018-04-01,21:49:58,43,71,1,7782
75,2016-11-04,08:17:55,22,99,1,7783
21,2020-07-10,15:18:05,31,18,1,7784
40,2020-03-01,21:37:50,28,99,1,7785
96,2018-01-22,01:43:10,48,96,1,7786
58,2016-08-25,07:58:29,37,64,1,7787
47,2016-12-23,15:05:23,48,36,1,7788
14,2018-03-12,14:40:52,54,72,1,7789
85,2019-05-02,12:13:10,20,52,1,7790
30,2019-01-20,17:00:21,42,39,1,7791
25,2020-07-04,17:55:13,50,24,1,7792
85,2020-08-24,13:48:08,48,10,1,7793
41,2019-10-18,14:51:37,58,88,1,7794
86,2016-09-13,00:05:49,23,92,1,7795
94,2017-11-06,04:59:35,10,15,1,7796
2,2017-08-30,09:07:30,47,63,1,7797
75,2020-11-07,15:44:05,26,85,1,7798
43,2019-11-10,17:22:00,10,75,1,7799
35,2019-08-09,14:28:10,12,90,1,7800
47,2017-12-09,14:40:00,19,22,1,7801
95,2017-10-08,19:33:56,10,86,1,7802
63,2018-05-11,08:20:15,30,87,1,7803
63,2016-05-21,17:30:11,12,49,1,7804
31,2017-04-23,02:47:22,59,53,1,7805
36,2020-09-17,13:14:11,18,95,1,7806
6,2017-07-21,17:34:10,41,49,1,7807
24,2019-11-30,16:31:15,11,95,1,7808
12,2018-03-06,02:13:10,34,25,1,7809
12,2016-10-02,13:59:44,32,13,1,7810
95,2017-10-12,17:21:49,43,26,1,7811
73,2021-04-12,02:27:41,25,29,1,7812
99,2019-03-23,12:47:36,42,83,1,7813
78,2017-12-25,00:23:01,11,84,1,7814
58,2021-01-01,03:01:08,57,77,1,7815
55,2019-05-26,18:14:15,56,44,1,7816
50,2020-07-21,16:01:53,55,17,1,7817
40,2019-03-31,14:54:50,53,65,1,7818
52,2017-01-21,00:17:49,12,38,1,7819
70,2017-11-21,13:51:57,45,66,1,7820
7,2017-01-20,17:32:15,55,21,1,7821
44,2020-05-07,20:59:37,47,11,1,7822
14,2017-03-03,20:37:24,39,39,1,7823
98,2020-08-08,04:32:40,14,62,1,7824
62,2021-01-21,18:27:46,19,66,1,7825
84,2021-01-13,17:08:23,51,63,1,7826
96,2021-01-12,07:53:23,13,11,1,7827
39,2019-04-04,10:17:01,35,70,1,7828
17,2020-09-09,01:25:03,26,19,1,7829
75,2018-02-11,20:11:16,16,95,1,7830
64,2017-01-31,20:38:20,49,62,1,7831
75,2021-01-29,12:58:43,45,46,1,7832
60,2020-07-28,11:02:28,26,57,1,7833
95,2018-07-18,23:58:09,18,18,1,7834
9,2016-07-29,07:03:16,19,67,1,7835
72,2019-01-26,02:58:12,52,93,1,7836
19,2017-01-15,20:59:19,49,64,1,7837
9,2017-09-26,01:57:49,24,80,1,7838
22,2019-02-26,23:50:09,50,28,1,7839
56,2016-05-24,17:17:33,34,99,1,7840
19,2016-05-27,03:54:12,42,72,1,7841
60,2020-07-17,21:11:57,59,96,1,7842
87,2020-07-04,00:33:19,20,47,1,7843
47,2018-02-20,18:13:35,16,63,1,7844
72,2021-02-23,04:11:07,28,51,1,7845
91,2016-09-01,10:41:13,44,24,1,7846
78,2018-08-06,07:45:45,53,44,1,7847
5,2019-02-10,00:47:53,30,29,1,7848
30,2019-08-08,06:06:05,31,64,1,7849
42,2020-05-10,02:07:58,11,48,1,7850
60,2019-06-10,00:26:48,52,10,1,7851
24,2017-01-23,10:26:13,60,100,1,7852
50,2019-04-13,18:32:28,60,18,1,7853
76,2020-11-25,06:58:18,52,74,1,7854
29,2020-10-06,11:56:37,43,14,1,7855
1,2018-08-13,05:30:26,46,42,1,7856
8,2017-03-22,16:26:15,49,66,1,7857
71,2018-07-05,23:19:41,52,10,1,7858
37,2021-03-24,06:18:39,34,23,1,7859
83,2017-06-05,21:45:07,55,12,1,7860
28,2017-10-18,15:49:00,30,44,1,7861
97,2016-08-26,18:30:36,43,97,1,7862
1,2017-07-05,21:15:21,15,22,1,7863
27,2020-04-30,16:13:14,48,43,1,7864
24,2018-09-24,06:56:36,54,72,1,7865
84,2018-08-21,17:56:07,10,38,1,7866
7,2020-06-01,14:29:30,25,97,1,7867
53,2019-06-19,21:24:41,31,24,1,7868
92,2018-08-15,23:06:42,58,75,1,7869
39,2018-11-13,02:01:34,16,94,1,7870
34,2016-10-27,22:53:06,30,62,1,7871
36,2018-02-09,12:33:59,10,46,1,7872
43,2020-11-05,09:12:39,30,19,1,7873
6,2020-12-22,01:32:43,17,49,1,7874
30,2018-02-04,06:35:45,14,93,1,7875
3,2018-05-13,13:43:55,35,48,1,7876
77,2021-01-12,13:08:23,36,36,1,7877
92,2016-12-08,18:09:07,32,43,1,7878
7,2018-06-09,01:32:47,53,76,1,7879
13,2019-04-25,08:00:04,52,70,1,7880
61,2017-10-30,06:33:28,30,69,1,7881
6,2020-06-03,11:55:30,31,24,1,7882
49,2018-04-24,02:52:50,34,48,1,7883
21,2019-11-20,03:01:56,28,25,1,7884
100,2016-10-04,09:00:48,47,46,1,7885
70,2019-10-11,22:44:34,53,70,1,7886
38,2017-05-08,23:18:07,16,40,1,7887
77,2017-01-02,12:27:26,30,16,1,7888
74,2019-08-13,18:21:38,18,45,1,7889
4,2019-04-07,15:41:51,42,99,1,7890
36,2018-10-02,16:05:57,43,33,1,7891
98,2019-09-24,15:40:04,12,92,1,7892
5,2017-05-22,20:41:45,17,35,1,7893
33,2017-07-11,06:54:06,47,65,1,7894
99,2019-02-17,17:23:09,37,82,1,7895
20,2017-02-28,00:59:56,38,76,1,7896
28,2018-12-29,15:14:53,42,28,1,7897
88,2020-04-02,22:22:29,20,14,1,7898
69,2020-06-28,06:52:14,60,88,1,7899
80,2017-06-10,16:00:03,46,36,1,7900
7,2018-03-09,17:36:16,27,53,1,7901
55,2019-02-10,18:08:38,29,70,1,7902
65,2017-10-22,14:26:31,45,30,1,7903
72,2018-10-08,18:41:42,36,24,1,7904
76,2019-10-22,09:13:01,46,37,1,7905
52,2019-02-24,14:22:07,20,13,1,7906
47,2018-09-13,09:41:38,45,70,1,7907
10,2019-01-19,16:34:29,56,80,1,7908
11,2019-06-02,18:04:42,29,96,1,7909
23,2019-01-30,21:27:51,19,47,1,7910
45,2019-01-03,13:05:51,28,58,1,7911
74,2018-06-11,06:42:33,42,65,1,7912
80,2020-11-26,12:32:08,42,88,1,7913
67,2018-10-02,19:52:05,24,87,1,7914
81,2019-05-07,22:55:10,44,45,1,7915
54,2017-03-19,15:40:12,48,23,1,7916
21,2019-01-05,12:27:22,16,39,1,7917
13,2018-10-15,20:25:50,55,67,1,7918
81,2018-08-31,05:10:26,18,47,1,7919
81,2017-09-17,16:04:09,37,47,1,7920
45,2017-03-07,00:49:19,36,16,1,7921
72,2017-02-28,10:46:16,50,40,1,7922
92,2021-04-06,00:17:22,48,28,1,7923
58,2017-09-09,07:35:09,59,31,1,7924
52,2017-08-11,00:46:54,29,61,1,7925
65,2019-06-10,01:05:00,22,46,1,7926
82,2021-01-08,06:44:26,21,70,1,7927
86,2021-04-16,23:07:52,43,75,1,7928
51,2018-04-15,06:49:29,41,21,1,7929
3,2020-08-08,07:31:29,32,95,1,7930
40,2016-11-06,11:49:07,28,56,1,7931
92,2020-10-03,20:25:27,48,20,1,7932
61,2018-02-07,18:29:59,12,75,1,7933
51,2016-10-09,06:03:19,52,30,1,7934
31,2019-05-29,15:00:48,51,42,1,7935
12,2018-05-29,13:59:23,38,83,1,7936
39,2019-03-04,06:57:06,33,62,1,7937
40,2018-11-02,06:05:54,49,73,1,7938
84,2019-03-24,20:55:42,36,52,1,7939
61,2018-01-07,09:30:04,11,79,1,7940
47,2016-06-08,13:39:54,44,12,1,7941
36,2017-02-20,10:37:23,48,82,1,7942
76,2017-11-14,10:46:23,12,100,1,7943
71,2017-09-30,22:56:32,54,47,1,7944
56,2017-02-15,19:55:25,25,27,1,7945
32,2018-11-15,21:59:45,34,16,1,7946
44,2021-03-23,09:33:39,36,82,1,7947
39,2020-07-16,11:14:21,36,49,1,7948
62,2020-11-05,12:19:14,38,82,1,7949
31,2020-10-07,09:18:40,11,43,1,7950
19,2016-12-31,09:37:11,17,71,1,7951
46,2020-08-28,21:23:27,26,63,1,7952
58,2020-11-12,04:13:40,43,76,1,7953
4,2019-09-10,22:27:47,20,34,1,7954
14,2019-03-31,13:47:13,56,14,1,7955
54,2016-10-22,21:05:29,16,12,1,7956
91,2020-03-21,01:17:24,18,57,1,7957
67,2018-04-12,19:01:24,41,27,1,7958
39,2018-06-30,07:13:05,14,99,1,7959
61,2019-01-06,13:26:41,45,17,1,7960
95,2019-02-27,23:32:03,40,81,1,7961
79,2019-09-19,05:35:56,31,46,1,7962
71,2018-09-01,05:35:30,15,61,1,7963
40,2018-05-09,22:39:07,40,31,1,7964
93,2017-09-06,06:42:31,59,93,1,7965
29,2017-07-13,03:28:53,32,18,1,7966
91,2020-04-21,22:43:44,10,32,1,7967
13,2017-10-23,14:04:50,56,59,1,7968
52,2020-09-25,22:05:07,14,13,1,7969
19,2019-03-01,00:55:34,17,92,1,7970
47,2018-06-08,08:35:47,45,76,1,7971
8,2017-01-07,18:33:56,33,89,1,7972
19,2017-07-01,04:04:58,40,40,1,7973
48,2019-10-02,12:32:12,59,28,1,7974
48,2017-12-31,02:01:53,29,59,1,7975
2,2020-12-16,02:51:39,29,16,1,7976
48,2018-03-10,05:28:11,14,65,1,7977
20,2020-03-26,12:31:44,38,19,1,7978
40,2017-12-05,12:27:27,50,96,1,7979
74,2020-03-07,11:08:10,26,52,1,7980
12,2016-07-22,20:18:05,30,24,1,7981
88,2019-10-01,19:35:06,42,57,1,7982
34,2019-04-26,08:57:01,42,74,1,7983
71,2019-02-28,03:36:11,43,78,1,7984
84,2017-01-28,09:24:18,28,32,1,7985
41,2017-01-11,01:23:02,37,19,1,7986
31,2016-12-24,18:01:54,31,27,1,7987
52,2019-08-01,11:46:38,32,73,1,7988
67,2016-05-25,12:10:53,16,55,1,7989
58,2019-03-09,22:39:07,15,73,1,7990
12,2020-06-07,12:40:25,57,81,1,7991
97,2016-07-09,21:15:14,16,57,1,7992
26,2020-08-05,01:58:58,18,95,1,7993
62,2021-03-10,11:54:48,20,67,1,7994
79,2017-11-03,02:45:44,51,11,1,7995
14,2020-10-03,18:07:05,32,42,1,7996
91,2016-04-29,01:09:41,30,92,1,7997
85,2019-06-06,21:21:05,15,36,1,7998
15,2020-03-30,18:29:53,52,52,1,7999
30,2020-09-20,22:14:03,40,25,1,8000
63,2020-11-25,09:02:49,50,88,1,8001
100,2017-12-08,04:34:26,59,37,1,8002
87,2019-02-28,20:08:56,38,37,1,8003
6,2019-10-09,15:09:37,47,85,1,8004
5,2017-01-07,16:10:03,46,50,1,8005
39,2017-09-10,01:42:37,13,54,1,8006
87,2018-04-10,09:59:24,32,78,1,8007
84,2016-08-07,21:48:25,20,52,1,8008
79,2019-10-20,01:37:11,12,32,1,8009
56,2016-10-20,23:11:54,35,22,1,8010
63,2019-10-10,10:14:43,28,54,1,8011
48,2019-08-21,03:01:12,56,16,1,8012
19,2020-08-17,08:22:39,14,13,1,8013
2,2017-03-22,04:26:15,11,88,1,8014
12,2017-08-06,06:40:05,43,25,1,8015
30,2017-10-21,09:06:32,23,34,1,8016
56,2017-05-11,00:11:15,10,50,1,8017
5,2020-01-23,07:52:41,40,25,1,8018
7,2020-04-07,19:40:55,14,28,1,8019
10,2016-10-10,15:29:29,12,89,1,8020
80,2021-02-14,04:05:29,34,16,1,8021
2,2019-11-11,12:00:49,30,80,1,8022
98,2020-06-04,01:11:10,50,20,1,8023
6,2016-10-28,21:28:01,53,80,1,8024
90,2021-02-23,10:24:27,56,87,1,8025
61,2016-10-03,13:05:13,23,63,1,8026
15,2016-09-23,11:33:15,34,25,1,8027
3,2018-12-22,04:36:08,40,41,1,8028
95,2018-07-18,03:09:16,60,35,1,8029
84,2021-02-18,20:02:25,12,58,1,8030
20,2017-11-07,20:02:50,57,39,1,8031
41,2019-03-05,05:15:27,28,69,1,8032
83,2017-06-08,22:17:18,47,64,1,8033
51,2017-05-22,11:22:33,27,37,1,8034
79,2016-07-30,04:54:33,20,43,1,8035
67,2016-11-21,16:16:56,26,44,1,8036
4,2020-04-27,12:40:19,47,34,1,8037
4,2020-02-19,11:40:00,39,61,1,8038
69,2018-11-05,21:42:06,39,66,1,8039
62,2017-10-02,10:41:46,39,48,1,8040
23,2017-08-22,23:44:13,52,87,1,8041
15,2018-06-20,10:35:15,60,35,1,8042
5,2018-06-05,08:54:33,21,27,1,8043
91,2017-03-21,06:43:36,30,26,1,8044
12,2018-11-25,16:57:45,59,10,1,8045
98,2018-07-12,06:03:37,42,61,1,8046
96,2021-02-28,17:13:01,48,33,1,8047
84,2016-12-16,17:56:57,57,48,1,8048
30,2020-04-18,10:26:10,45,18,1,8049
67,2020-02-24,16:32:53,27,52,1,8050
3,2017-09-29,06:01:15,56,50,1,8051
65,2018-11-07,07:54:36,45,19,1,8052
79,2020-12-27,17:48:00,38,87,1,8053
70,2019-10-02,04:13:35,15,18,1,8054
98,2019-01-01,07:18:33,20,57,1,8055
43,2016-05-31,17:00:08,27,78,1,8056
74,2016-09-09,20:13:21,46,24,1,8057
43,2018-06-23,20:23:20,23,12,1,8058
92,2020-07-26,08:37:29,10,44,1,8059
72,2018-03-31,06:01:38,13,34,1,8060
13,2016-12-31,06:23:02,30,90,1,8061
17,2018-05-26,16:55:59,23,80,1,8062
99,2019-12-20,06:42:11,15,13,1,8063
66,2021-02-26,00:10:35,14,68,1,8064
33,2019-03-09,15:12:29,31,19,1,8065
99,2017-08-23,12:20:43,15,90,1,8066
16,2019-06-16,12:54:07,11,56,1,8067
49,2018-10-20,10:05:34,10,95,1,8068
92,2021-02-14,03:12:51,55,10,1,8069
9,2018-07-07,01:03:16,51,35,1,8070
36,2017-02-26,08:48:48,44,91,1,8071
90,2017-11-18,14:00:46,15,86,1,8072
42,2019-10-12,20:53:32,48,35,1,8073
45,2020-11-05,03:19:54,13,74,1,8074
20,2020-11-09,15:30:58,27,76,1,8075
57,2019-06-16,14:21:05,36,88,1,8076
60,2019-01-31,19:49:33,56,35,1,8077
98,2017-01-19,08:32:40,18,40,1,8078
2,2016-09-11,07:04:32,33,91,1,8079
98,2018-09-15,16:21:40,15,68,1,8080
86,2020-07-27,23:15:45,51,15,1,8081
88,2017-08-18,14:20:55,43,31,1,8082
35,2020-11-16,06:36:59,15,63,1,8083
29,2016-05-07,08:46:51,50,49,1,8084
8,2016-11-20,06:51:04,26,100,1,8085
51,2019-04-22,04:55:03,53,73,1,8086
64,2016-12-04,06:28:15,22,49,1,8087
22,2018-04-30,01:08:00,38,43,1,8088
49,2019-02-22,02:13:54,20,91,1,8089
98,2020-11-26,13:51:22,49,50,1,8090
69,2020-01-16,03:28:04,51,24,1,8091
43,2017-06-03,11:09:25,44,50,1,8092
83,2016-08-19,23:08:58,28,84,1,8093
34,2017-12-10,07:54:38,50,77,1,8094
25,2016-12-14,11:02:01,43,40,1,8095
41,2016-12-08,16:38:53,13,40,1,8096
5,2020-12-04,08:24:43,12,10,1,8097
50,2017-06-01,22:33:07,54,57,1,8098
98,2020-05-28,08:37:00,34,44,1,8099
42,2020-06-05,18:47:42,20,100,1,8100
32,2016-07-10,04:44:30,45,83,1,8101
59,2019-09-10,01:43:50,37,100,1,8102
80,2019-10-11,13:16:01,48,64,1,8103
84,2020-10-31,14:10:29,51,72,1,8104
78,2016-05-15,23:00:50,26,10,1,8105
91,2017-04-26,05:47:29,57,18,1,8106
42,2019-06-15,12:18:42,25,92,1,8107
12,2016-11-30,19:54:03,27,31,1,8108
88,2020-12-10,05:52:37,38,15,1,8109
12,2020-09-08,14:18:29,54,25,1,8110
14,2018-07-20,10:58:29,54,19,1,8111
99,2019-06-28,21:48:01,18,61,1,8112
16,2016-09-08,06:38:28,35,92,1,8113
29,2020-08-05,20:51:52,53,64,1,8114
94,2020-08-07,19:28:17,45,69,1,8115
19,2018-11-04,13:37:48,12,37,1,8116
17,2017-11-08,09:46:15,30,17,1,8117
22,2019-12-18,07:37:01,48,37,1,8118
52,2021-04-04,11:17:11,60,12,1,8119
44,2016-08-30,15:37:24,18,52,1,8120
57,2017-04-14,04:37:50,47,43,1,8121
8,2018-03-07,16:34:43,34,76,1,8122
48,2018-12-08,13:10:15,42,93,1,8123
91,2018-07-31,08:38:15,27,13,1,8124
97,2017-08-10,23:30:35,57,59,1,8125
83,2016-05-03,04:25:42,50,59,1,8126
46,2020-03-26,19:51:39,20,13,1,8127
23,2018-08-25,18:44:30,49,52,1,8128
62,2016-05-06,01:07:25,11,92,1,8129
66,2019-03-24,17:11:11,36,84,1,8130
81,2018-01-09,22:24:00,23,36,1,8131
35,2016-09-13,02:50:51,18,96,1,8132
84,2019-11-18,12:35:10,50,78,1,8133
69,2018-11-19,23:29:17,56,51,1,8134
67,2018-03-19,23:18:04,22,50,1,8135
71,2016-12-31,02:40:07,24,80,1,8136
74,2020-03-12,18:25:59,59,61,1,8137
3,2021-03-18,21:18:33,39,80,1,8138
84,2020-11-10,06:20:58,33,92,1,8139
84,2017-04-13,01:24:24,38,90,1,8140
34,2018-12-25,17:53:04,39,83,1,8141
88,2016-07-15,09:19:35,31,80,1,8142
51,2020-12-28,20:16:39,54,88,1,8143
11,2018-10-26,10:36:28,51,66,1,8144
32,2018-05-20,00:25:10,51,74,1,8145
84,2019-12-22,04:40:05,53,42,1,8146
42,2020-04-24,08:51:41,55,73,1,8147
25,2017-02-04,22:52:38,34,53,1,8148
68,2021-01-05,21:11:55,43,39,1,8149
50,2017-02-11,15:42:06,57,93,1,8150
68,2019-09-11,04:21:01,17,23,1,8151
43,2017-04-11,10:20:14,18,18,1,8152
96,2018-01-20,02:33:30,16,61,1,8153
61,2020-06-11,17:32:16,31,26,1,8154
70,2021-02-05,21:35:02,39,40,1,8155
23,2016-10-18,10:12:32,15,36,1,8156
73,2020-11-16,08:43:17,42,43,1,8157
10,2018-07-27,07:25:54,24,65,1,8158
58,2018-06-15,19:33:42,42,57,1,8159
35,2017-07-09,11:09:20,55,98,1,8160
35,2018-06-04,17:10:52,26,88,1,8161
34,2016-05-03,02:28:19,13,28,1,8162
55,2019-06-27,23:03:05,36,57,1,8163
48,2020-11-18,04:23:29,42,68,1,8164
25,2019-02-02,07:25:07,37,35,1,8165
85,2018-06-07,08:44:26,37,86,1,8166
5,2017-10-01,10:21:34,20,28,1,8167
14,2018-06-16,20:51:57,52,81,1,8168
11,2017-06-20,14:27:27,51,31,1,8169
95,2020-07-21,07:31:37,25,17,1,8170
75,2018-07-10,06:50:37,13,86,1,8171
34,2019-04-17,18:37:26,18,42,1,8172
65,2019-04-17,04:15:06,21,51,1,8173
73,2019-09-14,01:55:55,55,55,1,8174
11,2020-08-15,08:52:21,15,59,1,8175
47,2018-12-15,20:41:58,39,72,1,8176
61,2018-05-18,06:13:26,40,78,1,8177
25,2018-08-17,18:53:18,53,53,1,8178
50,2020-01-19,22:59:43,43,87,1,8179
71,2016-10-19,14:18:45,32,54,1,8180
44,2020-10-12,00:30:17,55,88,1,8181
97,2017-10-26,14:26:56,47,39,1,8182
64,2021-01-18,22:43:52,49,23,1,8183
48,2017-03-08,07:05:06,41,33,1,8184
78,2016-07-03,12:22:31,19,99,1,8185
71,2020-06-01,02:06:57,11,57,1,8186
76,2019-08-30,13:48:29,20,90,1,8187
65,2021-04-01,04:20:57,30,47,1,8188
95,2018-02-19,06:50:24,38,61,1,8189
66,2018-03-03,02:12:33,12,20,1,8190
45,2020-03-15,18:45:04,44,96,1,8191
86,2017-09-13,20:15:20,30,90,1,8192
7,2017-12-08,17:11:51,42,98,1,8193
99,2018-09-29,08:30:55,17,24,1,8194
69,2016-11-13,18:39:58,30,31,1,8195
82,2017-09-13,02:37:38,21,52,1,8196
55,2020-10-31,08:12:42,31,56,1,8197
31,2017-10-20,22:38:05,14,92,1,8198
22,2017-05-07,08:44:11,22,11,1,8199
97,2019-09-30,01:04:39,49,52,1,8200
86,2021-04-22,12:44:29,14,19,1,8201
75,2020-12-02,21:58:42,53,39,1,8202
51,2018-07-02,19:10:40,42,97,1,8203
89,2018-08-30,23:31:37,59,88,1,8204
91,2020-10-26,13:27:59,36,40,1,8205
30,2020-03-26,11:35:30,13,36,1,8206
68,2021-01-08,09:56:49,36,43,1,8207
55,2017-08-29,21:54:50,45,91,1,8208
53,2020-01-03,10:55:43,21,23,1,8209
20,2020-08-09,04:00:12,13,47,1,8210
97,2018-05-22,13:02:28,47,18,1,8211
88,2018-10-15,10:08:15,60,68,1,8212
78,2016-12-07,16:56:25,14,33,1,8213
13,2016-12-16,01:44:29,51,54,1,8214
85,2020-10-12,14:36:14,22,88,1,8215
70,2020-06-25,17:25:35,48,56,1,8216
22,2018-02-19,10:21:21,44,76,1,8217
97,2018-07-13,17:31:33,51,69,1,8218
100,2020-10-27,22:49:44,56,49,1,8219
73,2017-12-10,00:20:13,13,48,1,8220
75,2017-02-10,17:19:46,20,33,1,8221
96,2018-01-09,05:46:25,14,14,1,8222
47,2021-03-17,17:42:54,48,67,1,8223
1,2018-06-17,03:18:23,21,56,1,8224
41,2021-01-10,07:28:54,24,21,1,8225
7,2020-09-08,14:59:49,48,11,1,8226
66,2021-02-20,19:35:16,23,18,1,8227
78,2019-12-04,03:46:13,35,24,1,8228
81,2019-03-07,17:32:31,23,25,1,8229
57,2020-05-25,01:54:22,59,51,1,8230
89,2017-02-05,03:27:53,49,48,1,8231
69,2017-08-19,22:10:01,29,81,1,8232
15,2016-05-07,04:20:20,17,81,1,8233
15,2018-11-19,19:02:58,12,59,1,8234
18,2019-10-28,08:46:47,33,71,1,8235
93,2017-02-23,09:40:28,43,99,1,8236
35,2019-12-14,03:59:43,57,30,1,8237
100,2017-04-14,00:40:00,36,68,1,8238
52,2020-12-09,07:52:51,42,23,1,8239
58,2017-10-05,16:38:00,51,95,1,8240
44,2018-06-29,02:27:54,33,35,1,8241
60,2020-08-08,02:33:49,23,44,1,8242
7,2018-05-10,03:59:46,18,41,1,8243
37,2017-06-18,18:13:12,17,82,1,8244
61,2018-08-11,18:48:09,31,40,1,8245
55,2020-06-20,05:53:17,49,17,1,8246
92,2021-01-25,12:56:19,13,83,1,8247
81,2020-02-05,03:28:07,49,57,1,8248
63,2016-06-25,07:28:32,11,19,1,8249
33,2018-06-04,10:58:59,27,15,1,8250
82,2020-04-10,12:44:42,45,38,1,8251
62,2018-07-28,16:27:32,34,16,1,8252
75,2020-02-04,00:41:33,50,69,1,8253
68,2017-07-11,10:00:09,57,77,1,8254
89,2016-07-03,09:40:32,21,43,1,8255
98,2019-06-27,16:27:02,49,53,1,8256
36,2016-11-13,05:04:11,37,99,1,8257
67,2019-12-18,06:44:42,40,93,1,8258
43,2019-10-17,11:22:11,21,70,1,8259
19,2019-11-17,11:41:55,33,11,1,8260
13,2018-05-09,23:08:01,34,90,1,8261
19,2019-06-14,14:27:24,30,17,1,8262
31,2018-12-18,09:15:22,14,37,1,8263
100,2018-10-19,02:45:23,18,61,1,8264
43,2017-10-12,07:22:22,19,97,1,8265
74,2016-06-12,23:51:46,33,80,1,8266
32,2017-02-02,13:10:24,17,26,1,8267
18,2016-09-01,06:52:02,27,85,1,8268
86,2016-07-11,08:13:11,47,32,1,8269
86,2017-09-14,00:19:53,35,67,1,8270
98,2020-08-18,15:14:42,15,61,1,8271
71,2018-05-16,08:54:13,10,77,1,8272
65,2019-12-30,23:18:20,42,68,1,8273
43,2019-02-15,22:10:56,26,45,1,8274
1,2018-12-04,04:38:51,46,47,1,8275
30,2020-05-22,17:18:46,19,69,1,8276
78,2019-03-29,00:39:36,52,46,1,8277
75,2016-10-01,18:29:36,55,63,1,8278
96,2016-11-25,10:56:34,57,65,1,8279
34,2020-05-04,19:06:36,59,97,1,8280
34,2020-04-06,21:22:39,29,48,1,8281
34,2019-12-02,19:30:35,35,96,1,8282
100,2019-05-10,18:34:17,57,92,1,8283
30,2018-12-19,07:19:58,28,13,1,8284
23,2016-06-04,06:33:50,19,70,1,8285
67,2019-03-12,06:04:23,23,56,1,8286
44,2018-03-29,16:50:28,38,92,1,8287
13,2019-06-04,18:10:54,39,74,1,8288
66,2017-07-25,10:49:02,58,57,1,8289
70,2016-08-18,16:12:33,22,31,1,8290
23,2021-02-26,13:08:35,34,89,1,8291
49,2016-08-30,00:46:57,33,33,1,8292
61,2017-03-22,01:56:15,59,38,1,8293
85,2021-01-16,23:32:12,32,94,1,8294
93,2020-03-13,11:10:50,10,33,1,8295
62,2020-11-22,12:02:11,20,47,1,8296
60,2018-06-08,11:44:56,38,25,1,8297
88,2019-01-31,04:26:34,18,95,1,8298
81,2016-11-10,06:35:09,32,76,1,8299
13,2017-01-11,12:05:39,27,14,1,8300
34,2017-09-09,14:08:19,59,91,1,8301
42,2019-08-21,04:04:07,38,77,1,8302
11,2016-12-09,11:48:00,60,21,1,8303
70,2018-03-24,21:38:21,41,58,1,8304
33,2018-04-05,21:09:10,25,10,1,8305
37,2017-06-26,10:17:39,53,79,1,8306
92,2017-04-14,03:27:53,34,85,1,8307
37,2017-07-26,17:52:03,37,15,1,8308
89,2017-08-22,10:10:03,16,90,1,8309
17,2017-01-13,16:18:13,14,58,1,8310
85,2020-05-08,00:52:30,33,28,1,8311
86,2020-10-18,05:15:33,29,32,1,8312
59,2020-05-23,15:13:07,57,69,1,8313
56,2018-10-11,17:01:10,16,39,1,8314
74,2018-07-26,09:57:14,46,18,1,8315
5,2018-06-11,14:39:16,57,95,1,8316
56,2019-09-06,17:59:34,55,95,1,8317
36,2018-04-08,00:47:53,52,29,1,8318
90,2019-06-30,01:19:19,11,48,1,8319
55,2019-07-05,20:53:52,36,11,1,8320
23,2019-03-06,12:59:04,40,12,1,8321
36,2019-03-01,04:56:17,26,27,1,8322
62,2020-03-24,15:17:36,60,22,1,8323
100,2020-07-23,18:17:31,17,42,1,8324
8,2017-08-15,04:42:50,21,41,1,8325
74,2017-02-06,20:36:19,57,92,1,8326
67,2020-11-22,17:31:37,42,76,1,8327
93,2018-07-19,07:09:59,17,33,1,8328
62,2020-11-26,03:59:08,47,23,1,8329
48,2016-06-07,00:06:46,50,43,1,8330
92,2019-11-19,17:56:55,18,24,1,8331
88,2019-08-23,11:24:52,29,26,1,8332
7,2020-02-28,18:47:56,17,56,1,8333
4,2017-11-07,06:32:56,56,62,1,8334
40,2016-09-04,16:25:06,47,57,1,8335
