Runway,Slot_date,Slot_time,Possible_delay,Delay,FlightID,0
84,2019-05-02,20:59:15,46,12,8844,8844
90,2017-06-20,04:46:23,33,47,8845,8845
97,2020-09-02,16:58:23,22,48,8846,8846
75,2017-02-12,18:58:12,27,13,8847,8847
22,2020-04-12,10:01:40,48,52,8848,8848
1,2016-09-16,23:01:14,50,84,8849,8849
96,2020-03-25,01:33:45,41,66,8850,8850
94,2017-03-17,06:19:03,58,90,8851,8851
75,2020-08-10,12:58:30,17,34,8852,8852
35,2018-05-20,11:20:43,13,50,8853,8853
58,2018-07-12,11:52:58,43,28,8854,8854
61,2021-03-08,20:26:36,28,84,8855,8855
20,2017-08-24,09:35:21,12,33,8856,8856
53,2018-11-23,04:02:06,11,64,8857,8857
5,2020-01-11,20:40:15,25,95,8858,8858
66,2020-11-28,05:04:44,17,70,8859,8859
8,2018-07-23,09:30:49,32,85,8860,8860
87,2019-05-23,13:46:25,41,46,8861,8861
96,2019-04-07,06:12:17,58,21,8862,8862
66,2020-09-14,02:43:07,60,47,8863,8863
80,2018-01-10,14:11:45,45,14,8864,8864
48,2017-05-10,09:34:22,15,79,8865,8865
13,2019-02-10,22:27:02,54,68,8866,8866
38,2019-12-31,12:36:40,54,19,8867,8867
49,2018-03-29,08:01:40,13,16,8868,8868
72,2016-07-04,16:18:29,40,18,8869,8869
28,2017-08-06,17:59:35,58,76,8870,8870
44,2018-11-13,19:20:48,41,91,8871,8871
93,2018-04-12,20:14:19,60,53,8872,8872
10,2020-08-22,22:41:14,31,29,8873,8873
3,2021-02-03,05:40:47,54,90,8874,8874
64,2021-03-03,19:57:02,32,56,8875,8875
29,2019-08-22,04:40:31,29,49,8876,8876
39,2018-08-28,07:12:08,28,75,8877,8877
97,2021-01-09,04:16:37,50,38,8878,8878
60,2017-09-10,13:44:15,21,35,8879,8879
85,2020-01-07,20:34:40,17,66,8880,8880
57,2019-11-16,01:55:14,41,87,8881,8881
30,2017-04-01,15:56:46,50,39,8882,8882
58,2020-03-27,16:13:47,34,73,8883,8883
27,2017-01-22,04:48:45,49,36,8884,8884
71,2018-09-29,06:50:17,55,54,8885,8885
26,2018-05-10,05:10:49,52,13,8886,8886
21,2017-02-06,09:00:50,30,84,8887,8887
11,2020-03-30,00:59:26,56,25,8888,8888
60,2018-11-16,07:46:56,49,36,8889,8889
65,2019-09-20,08:48:35,27,60,8890,8890
86,2018-02-16,03:31:55,32,61,8891,8891
69,2016-12-11,10:12:27,18,48,8892,8892
56,2019-09-21,22:31:16,24,44,8893,8893
86,2020-05-22,20:31:20,45,87,8894,8894
4,2018-10-26,07:11:17,47,95,8895,8895
44,2017-10-06,08:54:00,54,94,8896,8896
88,2020-01-29,09:18:14,58,82,8897,8897
49,2019-09-16,04:32:59,44,14,8898,8898
28,2021-03-04,21:57:34,15,73,8899,8899
76,2021-02-18,16:23:07,40,47,8900,8900
7,2017-07-18,20:28:59,40,50,8901,8901
96,2016-09-19,05:58:58,25,10,8902,8902
75,2019-08-26,21:19:09,44,42,8903,8903
98,2018-09-08,05:53:59,20,29,8904,8904
100,2019-12-25,16:43:23,49,26,8905,8905
39,2017-03-12,23:04:03,54,14,8906,8906
50,2020-04-13,19:55:15,27,87,8907,8907
49,2018-12-23,01:13:58,45,97,8908,8908
18,2021-04-04,04:47:55,28,65,8909,8909
1,2019-11-18,02:34:35,24,99,8910,8910
19,2018-06-16,12:05:38,57,16,8911,8911
70,2017-02-20,03:18:35,16,10,8912,8912
52,2018-06-18,06:23:18,12,97,8913,8913
52,2017-09-21,19:20:15,45,17,8914,8914
20,2020-06-14,16:09:20,49,18,8915,8915
91,2018-05-12,17:28:02,33,43,8916,8916
69,2016-09-06,01:31:15,23,80,8917,8917
56,2021-04-18,19:07:25,31,94,8918,8918
53,2020-12-15,08:14:28,16,21,8919,8919
23,2019-02-08,16:01:44,35,69,8920,8920
13,2017-04-19,03:05:15,36,49,8921,8921
18,2016-11-16,18:55:03,16,26,8922,8922
24,2020-01-13,22:53:19,20,43,8923,8923
90,2017-08-12,14:31:39,43,33,8924,8924
57,2016-12-17,10:25:57,19,68,8925,8925
96,2016-11-13,14:37:11,60,43,8926,8926
91,2017-05-10,05:39:53,53,68,8927,8927
5,2016-06-16,07:18:21,54,77,8928,8928
54,2016-07-29,21:30:22,55,56,8929,8929
43,2016-11-19,15:28:33,49,70,8930,8930
43,2017-07-13,01:28:50,42,45,8931,8931
90,2017-05-04,13:24:31,14,80,8932,8932
6,2019-04-12,09:22:03,39,45,8933,8933
53,2016-11-18,22:10:44,59,14,8934,8934
14,2017-11-17,11:52:46,60,14,8935,8935
40,2019-03-23,08:26:09,33,22,8936,8936
74,2020-02-22,20:31:03,39,37,8937,8937
41,2019-10-15,14:23:55,31,71,8938,8938
84,2019-02-13,08:05:01,34,49,8939,8939
14,2017-06-20,15:49:36,13,42,8940,8940
85,2017-01-08,00:34:22,19,67,8941,8941
86,2020-08-20,15:30:56,53,29,8942,8942
63,2019-05-03,22:29:07,29,34,8943,8943
56,2020-09-15,02:57:18,22,41,8944,8944
96,2017-03-20,21:39:17,10,47,8945,8945
53,2020-05-25,19:03:39,17,17,8946,8946
92,2016-08-16,14:33:01,58,11,8947,8947
91,2019-04-06,13:06:44,42,36,8948,8948
80,2017-06-10,00:10:32,50,62,8949,8949
68,2018-05-14,15:27:07,56,51,8950,8950
71,2017-10-25,11:54:30,20,69,8951,8951
82,2016-10-01,10:42:06,17,13,8952,8952
96,2020-05-18,15:42:01,39,92,8953,8953
9,2020-08-26,18:02:44,40,19,8954,8954
59,2018-12-28,18:11:10,18,31,8955,8955
6,2020-09-07,19:08:04,43,35,8956,8956
36,2020-04-23,21:12:46,38,53,8957,8957
25,2019-09-06,13:56:41,37,15,8958,8958
82,2019-02-28,23:45:57,25,36,8959,8959
68,2017-01-02,22:20:03,41,65,8960,8960
31,2020-07-06,02:43:44,27,57,8961,8961
62,2020-07-08,23:28:31,35,75,8962,8962
65,2018-09-25,05:59:50,49,68,8963,8963
7,2017-10-27,18:10:20,46,89,8964,8964
54,2017-04-27,21:18:53,45,35,8965,8965
50,2016-12-01,12:20:58,32,84,8966,8966
10,2020-09-20,17:29:29,32,37,8967,8967
96,2016-09-15,23:59:46,36,97,8968,8968
72,2020-07-09,20:29:11,49,84,8969,8969
6,2020-09-05,05:25:47,36,83,8970,8970
17,2019-12-28,02:08:13,12,80,8971,8971
59,2021-01-17,02:40:32,10,39,8972,8972
32,2021-04-13,03:26:02,58,88,8973,8973
7,2019-08-19,09:22:47,43,18,8974,8974
8,2016-06-15,11:23:39,31,39,8975,8975
17,2020-12-17,06:20:49,57,17,8976,8976
66,2021-04-03,18:26:07,43,17,8977,8977
47,2016-05-05,20:52:03,21,35,8978,8978
6,2018-06-03,05:22:40,49,35,8979,8979
4,2019-12-24,06:53:28,13,94,8980,8980
17,2020-03-31,02:36:49,59,29,8981,8981
34,2019-04-08,06:36:19,47,19,8982,8982
78,2018-06-24,05:33:47,23,20,8983,8983
20,2020-01-11,08:29:15,15,42,8984,8984
52,2018-03-08,17:43:12,33,12,8985,8985
38,2018-12-24,09:19:46,49,58,8986,8986
2,2020-05-02,10:25:51,14,65,8987,8987
82,2017-10-15,10:34:33,15,60,8988,8988
72,2020-02-23,23:21:37,18,62,8989,8989
60,2017-04-23,17:52:34,54,54,8990,8990
32,2020-03-23,16:32:37,10,60,8991,8991
39,2020-01-11,12:09:54,44,70,8992,8992
32,2017-09-17,02:30:43,13,72,8993,8993
27,2016-06-13,18:59:15,37,65,8994,8994
89,2020-08-27,22:05:09,18,25,8995,8995
66,2017-08-31,06:51:53,20,14,8996,8996
94,2017-03-09,09:14:17,37,92,8997,8997
94,2016-08-27,11:11:45,52,24,8998,8998
55,2016-07-20,13:02:02,46,99,8999,8999
55,2018-04-11,15:37:56,53,88,9000,9000
53,2020-07-14,11:42:22,51,32,9001,9001
43,2019-03-05,00:20:17,47,80,9002,9002
4,2020-04-24,23:21:44,23,46,9003,9003
16,2016-10-29,04:10:58,19,11,9004,9004
87,2018-02-14,02:46:17,38,70,9005,9005
4,2016-09-09,14:25:10,50,36,9006,9006
56,2017-03-20,17:55:02,18,92,9007,9007
48,2020-06-15,05:34:23,29,36,9008,9008
2,2019-02-04,20:37:29,20,17,9009,9009
54,2017-08-23,22:37:03,50,89,9010,9010
64,2019-08-12,07:19:38,34,72,9011,9011
99,2019-11-24,20:41:10,10,33,9012,9012
18,2018-04-09,22:18:20,39,38,9013,9013
87,2020-02-17,18:38:14,24,47,9014,9014
99,2019-06-15,02:34:06,53,19,9015,9015
78,2020-01-29,15:13:56,24,28,9016,9016
32,2021-03-05,05:14:46,57,96,9017,9017
7,2017-11-02,17:58:25,36,66,9018,9018
17,2019-09-10,20:05:59,34,38,9019,9019
83,2019-04-05,10:51:33,57,43,9020,9020
89,2016-10-06,22:24:52,32,98,9021,9021
42,2021-01-16,23:01:40,52,25,9022,9022
48,2020-12-23,21:24:27,30,88,9023,9023
46,2019-09-25,21:26:45,15,88,9024,9024
39,2017-05-13,22:16:41,24,25,9025,9025
37,2019-01-13,21:21:59,28,42,9026,9026
93,2016-11-05,11:23:17,16,86,9027,9027
25,2019-03-11,01:07:01,27,61,9028,9028
99,2020-06-03,00:24:03,40,39,9029,9029
19,2019-10-23,15:39:25,29,90,9030,9030
22,2017-06-09,05:37:56,49,47,9031,9031
75,2017-09-03,03:23:44,23,45,9032,9032
72,2019-03-26,09:10:22,16,56,9033,9033
38,2021-03-12,15:50:24,55,44,9034,9034
28,2016-08-29,19:34:28,43,44,9035,9035
71,2019-04-22,12:37:08,46,100,9036,9036
48,2019-12-04,11:25:54,17,48,9037,9037
19,2019-09-23,07:56:59,15,51,9038,9038
12,2017-03-02,17:57:47,25,55,9039,9039
51,2019-12-05,14:26:33,16,27,9040,9040
88,2018-03-13,19:49:30,31,26,9041,9041
18,2018-08-04,17:07:44,23,98,9042,9042
54,2019-04-22,19:23:01,38,91,9043,9043
65,2017-02-06,14:28:42,48,18,9044,9044
68,2021-02-18,07:04:54,50,83,9045,9045
42,2016-12-18,03:38:27,31,46,9046,9046
13,2016-05-07,08:36:12,56,47,9047,9047
11,2019-12-06,19:21:49,36,73,9048,9048
54,2020-11-15,10:59:07,10,29,9049,9049
49,2019-01-09,20:18:43,13,92,9050,9050
21,2017-04-08,00:30:39,60,99,9051,9051
48,2018-04-30,17:58:13,20,48,9052,9052
5,2021-04-23,07:00:25,32,24,9053,9053
25,2017-06-26,14:17:49,36,37,9054,9054
39,2016-12-26,20:38:53,28,36,9055,9055
5,2019-05-01,07:32:06,14,23,9056,9056
61,2018-08-15,07:48:03,55,11,9057,9057
48,2019-10-15,04:23:10,47,49,9058,9058
65,2019-10-21,21:21:30,21,51,9059,9059
76,2019-09-01,09:05:43,46,26,9060,9060
48,2020-12-16,06:11:04,36,80,9061,9061
34,2019-07-04,11:13:37,10,51,9062,9062
45,2019-09-08,16:10:24,12,92,9063,9063
90,2020-06-30,21:25:09,40,42,9064,9064
74,2017-05-26,07:24:41,36,12,9065,9065
40,2019-01-02,10:57:36,45,23,9066,9066
81,2017-05-27,11:02:48,38,52,9067,9067
30,2019-03-07,16:15:49,34,23,9068,9068
16,2018-12-13,20:51:43,55,40,9069,9069
11,2018-02-12,22:36:24,54,13,9070,9070
42,2019-12-04,13:57:40,49,87,9071,9071
94,2020-03-23,08:05:34,28,42,9072,9072
28,2019-09-02,17:06:06,60,61,9073,9073
85,2017-02-04,14:38:35,55,97,9074,9074
1,2019-08-06,07:08:53,37,76,9075,9075
85,2016-11-11,17:20:41,32,50,9076,9076
96,2020-05-02,04:29:14,25,97,9077,9077
21,2019-04-16,04:03:11,19,47,9078,9078
2,2018-09-27,11:15:55,53,68,9079,9079
84,2021-03-08,21:15:24,20,86,9080,9080
95,2020-09-08,13:49:50,41,56,9081,9081
36,2016-06-03,03:16:44,21,66,9082,9082
79,2021-01-02,16:19:15,32,22,9083,9083
13,2020-05-16,16:39:17,43,99,9084,9084
38,2017-10-28,19:32:30,40,92,9085,9085
67,2017-09-22,19:47:51,16,83,9086,9086
32,2018-04-14,01:18:54,57,15,9087,9087
17,2017-11-13,16:51:31,33,95,9088,9088
28,2018-04-06,16:44:51,43,76,9089,9089
21,2020-08-19,04:11:12,28,74,9090,9090
71,2019-06-07,14:46:20,20,94,9091,9091
74,2016-12-03,10:54:02,56,99,9092,9092
2,2020-12-08,10:45:27,48,41,9093,9093
75,2018-11-18,09:05:08,40,68,9094,9094
15,2018-07-19,10:38:47,60,44,9095,9095
20,2017-07-30,09:44:02,57,12,9096,9096
96,2018-05-20,05:19:17,54,78,9097,9097
58,2016-06-08,02:35:49,46,86,9098,9098
69,2018-04-20,01:19:22,23,82,9099,9099
66,2018-09-02,10:45:51,57,33,9100,9100
98,2021-02-27,10:51:02,20,53,9101,9101
79,2019-07-11,08:18:34,43,12,9102,9102
82,2017-06-22,18:28:54,34,88,9103,9103
69,2021-03-27,00:03:17,18,25,9104,9104
49,2019-01-27,21:21:14,23,60,9105,9105
55,2017-12-05,10:09:44,37,78,9106,9106
44,2019-05-13,01:29:54,55,99,9107,9107
93,2017-07-26,11:57:26,42,73,9108,9108
60,2019-09-20,13:32:04,18,84,9109,9109
99,2018-03-26,17:37:10,32,88,9110,9110
63,2020-07-31,04:09:50,30,18,9111,9111
61,2016-10-07,02:14:04,19,98,9112,9112
79,2017-07-29,13:51:32,26,52,9113,9113
92,2020-10-14,11:21:34,50,78,9114,9114
1,2021-03-16,14:21:46,46,88,9115,9115
20,2020-12-22,12:54:37,43,67,9116,9116
8,2021-02-17,22:42:51,55,87,9117,9117
20,2017-03-21,13:53:01,39,88,9118,9118
91,2018-02-20,03:05:13,21,77,9119,9119
23,2020-09-30,05:57:38,10,60,9120,9120
38,2019-11-03,11:13:33,27,36,9121,9121
86,2019-05-14,09:07:31,39,86,9122,9122
59,2018-08-07,13:37:53,18,88,9123,9123
71,2020-02-25,05:11:23,30,21,9124,9124
57,2020-03-30,10:16:10,19,99,9125,9125
43,2019-09-08,22:01:16,55,58,9126,9126
99,2017-08-10,22:29:23,25,34,9127,9127
65,2017-10-03,22:40:55,33,52,9128,9128
7,2021-02-15,10:59:28,60,30,9129,9129
82,2016-08-04,03:57:31,36,66,9130,9130
12,2017-11-23,13:53:16,27,11,9131,9131
38,2017-06-15,02:07:57,40,51,9132,9132
2,2017-06-01,09:14:30,56,73,9133,9133
82,2016-09-07,14:40:04,49,92,9134,9134
69,2017-05-26,23:23:44,18,98,9135,9135
77,2019-06-05,04:13:09,20,67,9136,9136
34,2017-12-07,10:38:55,44,27,9137,9137
25,2017-06-11,13:51:44,17,71,9138,9138
44,2020-09-03,17:27:14,20,32,9139,9139
32,2017-05-03,17:26:17,36,61,9140,9140
94,2017-03-20,12:15:38,40,93,9141,9141
1,2017-06-29,16:37:16,16,96,9142,9142
4,2018-05-18,13:44:24,35,85,9143,9143
64,2016-09-07,22:31:34,12,26,9144,9144
37,2020-03-21,02:50:37,43,21,9145,9145
51,2016-04-28,05:26:11,44,10,9146,9146
9,2017-12-03,13:31:01,17,36,9147,9147
19,2016-11-28,06:39:15,13,61,9148,9148
45,2020-08-19,10:30:57,44,53,9149,9149
64,2016-12-02,02:26:06,19,75,9150,9150
85,2017-03-02,04:32:39,13,80,9151,9151
87,2016-09-21,18:13:41,11,29,9152,9152
21,2019-11-17,02:23:36,30,64,9153,9153
8,2017-09-29,14:20:32,17,25,9154,9154
10,2018-01-16,16:40:22,21,94,9155,9155
13,2021-02-26,22:59:59,49,89,9156,9156
19,2019-12-04,00:26:08,46,96,9157,9157
67,2016-12-09,10:56:44,44,20,9158,9158
45,2020-01-07,11:12:10,52,35,9159,9159
96,2018-01-26,06:48:52,50,16,9160,9160
86,2017-08-26,09:33:22,43,24,9161,9161
65,2017-11-24,02:49:14,11,45,9162,9162
67,2020-01-21,21:49:34,14,47,9163,9163
23,2020-12-05,09:27:10,41,63,9164,9164
57,2020-06-02,13:29:08,13,13,9165,9165
81,2021-01-11,06:16:01,25,92,9166,9166
88,2016-05-16,01:37:06,49,25,9167,9167
84,2017-07-20,22:11:42,14,10,9168,9168
49,2020-12-26,00:10:57,46,78,9169,9169
100,2018-11-09,05:08:30,22,40,9170,9170
64,2017-11-11,03:44:54,60,25,9171,9171
86,2018-03-30,14:20:12,60,78,9172,9172
32,2017-07-29,10:29:17,38,64,9173,9173
46,2016-11-08,11:44:10,57,63,9174,9174
43,2019-02-22,07:45:33,12,12,9175,9175
11,2021-01-29,21:26:15,38,32,9176,9176
63,2020-07-09,23:32:17,57,71,9177,9177
37,2018-10-02,12:07:29,43,31,9178,9178
96,2020-04-25,09:25:07,41,11,9179,9179
73,2018-03-11,19:46:23,11,93,9180,9180
89,2020-06-24,03:00:21,37,25,9181,9181
21,2020-10-16,16:02:24,56,79,9182,9182
41,2016-07-10,03:59:18,11,64,9183,9183
82,2019-07-26,10:44:16,30,75,9184,9184
91,2021-04-04,12:24:35,26,77,9185,9185
3,2017-05-21,15:37:46,50,17,9186,9186
11,2017-08-23,14:51:52,36,13,9187,9187
56,2018-02-01,23:54:03,16,83,9188,9188
35,2020-01-17,16:06:48,31,29,9189,9189
13,2018-02-13,01:38:13,23,29,9190,9190
34,2019-09-22,00:57:52,44,32,9191,9191
92,2018-05-16,19:04:35,25,30,9192,9192
80,2021-02-24,15:33:13,53,10,9193,9193
78,2021-02-06,06:48:45,26,29,9194,9194
91,2017-11-10,18:40:05,45,80,9195,9195
26,2016-06-05,02:31:48,48,10,9196,9196
4,2018-06-29,11:54:00,32,43,9197,9197
48,2017-06-24,17:05:51,18,21,9198,9198
24,2017-08-25,08:43:09,26,75,9199,9199
39,2018-12-24,14:46:48,13,65,9200,9200
52,2016-05-08,12:41:48,34,43,9201,9201
26,2020-02-15,18:29:03,38,67,9202,9202
91,2016-06-02,23:00:57,54,52,9203,9203
61,2018-05-28,09:52:47,29,59,9204,9204
63,2018-04-28,08:24:25,56,29,9205,9205
37,2019-06-10,13:01:36,29,23,9206,9206
45,2017-12-20,00:03:20,52,16,9207,9207
20,2021-04-10,06:12:26,26,54,9208,9208
83,2018-07-10,07:25:36,53,33,9209,9209
63,2019-11-13,01:10:11,17,41,9210,9210
34,2017-08-23,15:20:49,48,72,9211,9211
100,2017-10-25,13:10:26,42,41,9212,9212
32,2019-12-06,18:20:03,60,64,9213,9213
46,2017-09-13,21:22:59,57,31,9214,9214
76,2018-05-12,17:57:41,30,13,9215,9215
27,2020-12-23,09:57:09,45,90,9216,9216
92,2018-08-23,19:35:39,40,87,9217,9217
49,2016-12-05,01:11:32,42,84,9218,9218
56,2016-07-30,22:02:52,40,68,9219,9219
34,2020-03-05,16:45:04,30,74,9220,9220
13,2019-01-12,13:01:11,38,64,9221,9221
62,2019-04-04,06:24:37,10,77,9222,9222
84,2017-02-17,11:10:24,31,81,9223,9223
100,2020-11-18,13:40:37,25,65,9224,9224
22,2018-03-28,04:24:40,54,61,9225,9225
91,2018-11-27,03:18:27,13,93,9226,9226
32,2020-04-05,00:29:23,51,21,9227,9227
37,2019-07-29,13:18:16,54,49,9228,9228
35,2020-10-01,15:14:04,43,31,9229,9229
13,2016-08-26,20:52:41,50,60,9230,9230
85,2018-09-29,10:16:07,53,75,9231,9231
1,2021-03-14,07:53:04,36,61,9232,9232
64,2020-01-24,20:58:22,12,34,9233,9233
91,2019-11-15,22:41:44,17,49,9234,9234
63,2020-08-22,23:14:58,10,23,9235,9235
39,2018-07-13,05:16:33,50,26,9236,9236
71,2020-02-17,12:08:04,46,69,9237,9237
50,2018-10-30,13:29:29,23,79,9238,9238
32,2017-04-11,07:08:58,44,32,9239,9239
69,2018-09-25,04:14:17,22,40,9240,9240
64,2020-08-23,20:03:04,51,57,9241,9241
27,2019-02-25,01:40:30,32,65,9242,9242
79,2018-01-30,05:00:25,24,27,9243,9243
52,2018-02-20,12:47:52,19,51,9244,9244
70,2017-12-22,16:34:53,39,76,9245,9245
69,2020-10-05,19:52:33,39,71,9246,9246
86,2020-03-12,02:57:35,40,29,9247,9247
6,2021-03-18,01:37:59,25,57,9248,9248
88,2019-09-22,19:19:42,59,91,9249,9249
27,2018-10-18,07:17:39,38,10,9250,9250
40,2020-10-20,18:13:14,54,55,9251,9251
48,2020-03-23,21:08:39,18,53,9252,9252
74,2016-05-23,01:03:10,11,88,9253,9253
74,2017-06-15,15:51:36,60,68,9254,9254
32,2019-07-19,09:12:52,27,87,9255,9255
44,2020-06-25,04:43:15,44,60,9256,9256
78,2018-08-17,19:39:45,39,45,9257,9257
52,2018-08-10,04:04:05,60,75,9258,9258
83,2016-06-10,12:01:32,31,64,9259,9259
23,2018-11-13,02:49:12,15,57,9260,9260
71,2021-03-01,00:05:52,52,94,9261,9261
12,2019-12-30,16:04:26,33,36,9262,9262
65,2018-03-19,14:57:29,31,44,9263,9263
23,2017-05-08,19:04:12,54,71,9264,9264
95,2016-11-08,09:21:50,14,96,9265,9265
65,2020-07-06,12:44:20,26,88,9266,9266
8,2017-09-21,07:34:20,12,42,9267,9267
32,2016-04-29,07:07:28,50,57,9268,9268
46,2021-03-01,10:58:25,44,13,9269,9269
70,2021-04-12,04:42:08,52,92,9270,9270
93,2019-12-16,01:05:29,34,48,9271,9271
39,2020-02-29,06:52:02,25,96,9272,9272
69,2020-08-31,19:49:58,26,25,9273,9273
13,2016-08-27,14:00:37,18,14,9274,9274
85,2016-08-02,14:27:31,44,72,9275,9275
79,2017-06-18,20:02:55,12,81,9276,9276
44,2020-10-02,06:45:03,20,81,9277,9277
67,2018-08-24,21:56:12,57,14,9278,9278
34,2018-08-19,04:13:22,50,39,9279,9279
51,2017-02-11,14:17:21,12,67,9280,9280
32,2017-09-07,10:03:42,18,37,9281,9281
38,2019-11-18,12:04:04,56,97,9282,9282
28,2019-08-19,23:34:44,21,21,9283,9283
5,2018-07-03,13:13:57,48,19,9284,9284
35,2021-01-16,08:21:40,42,65,9285,9285
28,2017-01-15,08:48:14,44,40,9286,9286
73,2019-01-29,01:35:34,52,91,9287,9287
41,2018-05-08,09:30:40,21,84,9288,9288
87,2018-10-22,21:21:44,10,83,9289,9289
88,2020-05-27,23:48:16,30,54,9290,9290
79,2018-07-24,21:53:25,46,44,9291,9291
91,2019-05-24,09:06:09,40,93,9292,9292
41,2018-02-07,11:16:49,17,59,9293,9293
3,2019-01-19,19:39:08,38,82,9294,9294
61,2017-12-10,00:51:42,27,15,9295,9295
70,2019-06-12,23:37:04,24,86,9296,9296
83,2018-06-11,15:53:46,17,60,9297,9297
17,2018-10-05,12:40:11,51,54,9298,9298
90,2017-05-12,13:27:38,35,89,9299,9299
49,2016-05-30,17:16:55,26,22,9300,9300
21,2019-04-01,13:41:16,44,29,9301,9301
76,2016-12-17,14:43:09,17,16,9302,9302
53,2020-12-21,06:03:11,33,15,9303,9303
52,2017-11-16,09:49:42,10,92,9304,9304
34,2018-05-01,07:00:44,15,17,9305,9305
10,2018-11-14,21:17:22,50,42,9306,9306
58,2017-10-07,20:31:16,45,96,9307,9307
11,2021-03-04,04:34:18,42,81,9308,9308
82,2019-06-26,06:34:47,23,36,9309,9309
31,2019-08-06,21:54:47,12,46,9310,9310
65,2019-06-07,03:48:48,49,63,9311,9311
31,2020-11-27,16:47:29,59,13,9312,9312
100,2020-12-14,16:11:34,58,19,9313,9313
19,2016-11-28,13:30:17,17,71,9314,9314
5,2017-10-13,17:00:40,12,94,9315,9315
1,2019-03-13,07:26:33,20,90,9316,9316
51,2020-12-24,19:24:55,33,88,9317,9317
96,2016-08-02,14:50:42,29,69,9318,9318
55,2016-09-05,05:17:56,59,55,9319,9319
21,2020-06-04,22:34:49,19,77,9320,9320
8,2018-02-06,19:28:40,36,77,9321,9321
78,2020-04-22,20:05:16,39,64,9322,9322
64,2017-06-17,08:30:02,17,83,9323,9323
1,2018-12-24,03:26:07,47,46,9324,9324
21,2020-09-02,18:22:59,43,68,9325,9325
22,2017-04-26,12:32:03,32,54,9326,9326
44,2019-02-14,03:47:17,48,52,9327,9327
45,2018-08-11,00:11:39,42,81,9328,9328
34,2018-04-27,10:17:32,52,49,9329,9329
12,2020-02-03,00:47:29,43,12,9330,9330
93,2017-02-04,05:25:07,25,48,9331,9331
87,2018-08-23,03:38:40,42,31,9332,9332
59,2021-03-29,09:31:50,39,97,9333,9333
69,2021-03-06,12:43:53,29,10,9334,9334
17,2016-06-09,18:14:06,11,72,9335,9335
8,2019-11-03,01:09:47,38,43,9336,9336
5,2018-12-04,15:03:00,44,97,9337,9337
35,2020-05-27,18:47:23,20,94,9338,9338
68,2016-05-02,12:36:27,31,27,9339,9339
51,2019-12-03,22:42:34,17,66,9340,9340
62,2018-08-04,07:39:48,45,95,9341,9341
84,2016-06-26,18:35:04,32,48,9342,9342
61,2020-10-10,18:55:25,36,82,9343,9343
46,2020-07-09,04:54:54,13,67,9344,9344
57,2017-08-30,23:01:06,36,91,9345,9345
74,2018-07-10,03:55:38,50,42,9346,9346
100,2016-12-05,18:29:36,13,12,9347,9347
53,2017-04-25,04:59:35,10,61,9348,9348
75,2019-10-23,06:45:50,40,30,9349,9349
87,2019-09-06,02:23:24,54,79,9350,9350
80,2018-06-02,23:53:21,23,44,9351,9351
53,2020-05-11,19:17:29,26,73,9352,9352
68,2018-11-18,20:43:38,40,72,9353,9353
59,2019-04-02,14:03:24,16,38,9354,9354
48,2016-11-14,06:22:17,24,56,9355,9355
32,2018-11-25,15:50:19,14,39,9356,9356
81,2020-08-01,12:17:17,33,18,9357,9357
66,2017-06-17,16:54:53,34,72,9358,9358
43,2018-08-18,07:21:53,41,81,9359,9359
86,2018-07-04,12:39:01,34,98,9360,9360
11,2019-09-06,21:15:22,15,66,9361,9361
47,2017-03-02,20:15:54,39,61,9362,9362
31,2016-06-07,23:00:57,22,10,9363,9363
74,2020-01-02,15:10:22,29,64,9364,9364
95,2020-06-22,16:14:38,11,93,9365,9365
72,2020-07-07,08:46:40,33,97,9366,9366
68,2018-12-13,03:40:28,12,86,9367,9367
58,2020-06-19,01:04:26,46,57,9368,9368
34,2018-04-13,16:57:46,31,68,9369,9369
20,2017-03-05,03:32:57,47,54,9370,9370
38,2018-06-08,09:01:55,11,88,9371,9371
93,2019-08-16,13:14:21,10,98,9372,9372
28,2016-05-26,14:57:43,15,72,9373,9373
90,2018-02-14,03:17:08,60,43,9374,9374
65,2019-12-18,03:39:33,56,32,9375,9375
66,2018-11-12,01:34:02,51,33,9376,9376
45,2018-04-20,00:38:52,28,48,9377,9377
98,2018-06-06,14:37:20,44,98,9378,9378
84,2018-02-21,12:19:23,41,84,9379,9379
79,2017-11-18,12:35:06,55,90,9380,9380
13,2019-09-05,09:29:11,52,86,9381,9381
79,2016-11-07,17:46:30,22,24,9382,9382
36,2020-12-29,07:01:52,10,13,9383,9383
36,2020-11-11,13:55:33,35,22,9384,9384
12,2016-08-31,05:23:13,14,100,9385,9385
55,2020-09-27,02:49:53,55,44,9386,9386
78,2018-08-20,22:53:37,17,39,9387,9387
26,2021-04-13,18:28:01,54,63,9388,9388
99,2018-06-16,18:41:47,40,80,9389,9389
1,2019-03-27,07:01:08,43,47,9390,9390
82,2016-12-02,12:59:33,38,25,9391,9391
21,2016-07-12,13:59:07,33,17,9392,9392
79,2017-08-31,06:43:32,39,12,9393,9393
93,2018-04-12,19:39:05,16,45,9394,9394
18,2017-09-10,03:35:05,23,75,9395,9395
53,2017-12-30,13:44:16,37,84,9396,9396
74,2017-08-19,07:21:15,40,37,9397,9397
21,2016-10-09,23:00:43,46,41,9398,9398
26,2018-12-29,17:40:21,51,49,9399,9399
87,2020-11-19,20:23:42,38,84,9400,9400
35,2017-05-07,05:49:08,50,91,9401,9401
